hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
breakingnews	 1434933202225799170	0	0	.0003389	1	125	30	88498
kogdotnet	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
birthcertificatefraud	 1434933202225799170	147.56	.03	.0002033	4	125	18	88498
grupasportowaorlen	 1434933202225799170	0	0	.0000112	1	125	1	88498
kjv	 1434933202225799170	208.33	.04	.0001920	5	125	17	88498
god	 1434933202225799170	13.41	.01	.0007457	2	125	66	88498
10commandmenti	 1434933202225799170	0	0	.0000112	1	125	1	88498
vatican	 1434933202225799170	0	0	.0000677	1	125	6	88498
law	 1434933202225799170	7.90	.01	.0012655	2	125	112	88498
londonprotest	 1434933202225799170	0	0	.0000225	1	125	2	88498
breaking	 1434933202225799170	4.34	.02	.0045989	3	125	407	88498
law	 1434933202225799170	7.90	.01	.0012655	2	125	112	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
holyspirit	 1434933202225799170	0	0	.0000112	1	125	1	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
kjv	 1434933202225799170	208.33	.04	.0001920	5	125	17	88498
10commandments	 1434933202225799170	147.71	.01	.0000677	2	125	6	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
lucifers	 1434933202225799170	0	0	.0000225	1	125	2	88498
tongue	 1434933202225799170	0	0	.0000451	1	125	4	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
christ	 1434933202225799170	82.98	.03	.0003615	4	125	32	88498
kjv	 1434933202225799170	208.33	.04	.0001920	5	125	17	88498
heavenofficialsblessing	 1434933202225799170	0	0	.0000112	1	125	1	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
namegate	 1434933202225799170	253.16	.02	.0000790	3	125	7	88498
christ	 1434933202225799170	82.98	.03	.0003615	4	125	32	88498
news	 1434933202225799170	3.35	.02	.0059662	3	125	528	88498
deathnote	 1434933202225799170	0	0	.0000112	1	125	1	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
namegate	 1434933202225799170	253.16	.02	.0000790	3	125	7	88498
christ	 1434933202225799170	82.98	.03	.0003615	4	125	32	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
satanic	 1434933202225799170	0	0	.0001355	1	125	12	88498
twitter婚活	 1434933202225799170	0	0	.0000112	1	125	1	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
military	 1434933202225799170	0	0	.0002372	1	125	21	88498
industrial	 1434933202225799170	0	0	.0000225	1	125	2	88498
complementos	 1434933202225799170	0	0	.0000112	1	125	1	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
birthcertificatefraud	 1434933202225799170	147.56	.03	.0002033	4	125	18	88498
kogdotnet	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
news	 1434933202225799170	3.35	.02	.0059662	3	125	528	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
namegate	 1434997570934169600	253.16	.02	.0000790	2	95	7	88498
giveaway	 1434997570934169600	322.06	.04	.0001242	4	95	11	88498
nftcommunity	 1434997570934169600	354.60	.02	.0000564	2	95	5	88498
cannabisreform	 1434997570934169600	888.88	.02	.0000225	2	95	2	88498
treasure	 1434997570934169600	295.85	.01	.0000338	1	95	3	88498
news	 1434997570934169600	11.73	.07	.0059662	7	95	528	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
namegate	 1434997570934169600	253.16	.02	.0000790	2	95	7	88498
giveaway	 1434997570934169600	322.06	.04	.0001242	4	95	11	88498
nftcommunity	 1434997570934169600	354.60	.02	.0000564	2	95	5	88498
cannabisreform	 1434997570934169600	888.88	.02	.0000225	2	95	2	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
news7tamilupdates	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
crowncorpse	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
copyright	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
godmorningsaturday	 1434997570934169600	444.44	.01	.0000225	1	95	2	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
truthbetold	 1434997570934169600	444.44	.01	.0000225	1	95	2	88498
truthsocial	 1434997570934169600	44.26	.01	.0002259	1	95	20	88498
legal	 1434997570934169600	109.25	.20	.0018305	19	95	162	88498
satanic	 1434997570934169600	221.40	.03	.0001355	3	95	12	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
kjv	 1434997570934169600	156.25	.03	.0001920	3	95	17	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
clickthelink	 1434997570934169600	444.44	.01	.0000225	1	95	2	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
birthcertificate	 1434997570934169600	31.61	.01	.0003163	1	95	28	88498
id	 1434997570934169600	1.11	.10	.0895500	10	95	7925	88498
actoffraud	 1434997570934169600	295.85	.01	.0000338	1	95	3	88498
dead	 1434997570934169600	34.04	.01	.0002937	1	95	26	88498
criminal	 1434997570934169600	3.24	.01	.0030848	1	95	273	88498
news	 1434997570934169600	11.73	.07	.0059662	7	95	528	88498
crimesagainstchildren	 1434997570934169600	126.58	.01	.0000790	1	95	7	88498
crimenews	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
news	 1434997570934169600	11.73	.07	.0059662	7	95	528	88498
giveaway	 1434997570934169600	322.06	.04	.0001242	4	95	11	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
princeandrew	 1434997570934169600	63.25	.01	.0001581	1	95	14	88498
satanic	 1434997570934169600	221.40	.03	.0001355	3	95	12	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
kjv	 1434997570934169600	156.25	.03	.0001920	3	95	17	88498
defi	 1434997570934169600	221.72	.01	.0000451	1	95	4	88498
nft	 1434997570934169600	139.79	.03	.0002146	3	95	19	88498
maheshbabu𓃵	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
bitcoin	 1434997570934169600	26.03	.01	.0003841	1	95	34	88498
playtoearn	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
eldenring	 1434997570934169600	59.03	.01	.0001694	1	95	15	88498
news	 1434997570934169600	11.73	.07	.0059662	7	95	528	88498
jinek	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
satanic	 1434997570934169600	221.40	.03	.0001355	3	95	12	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
read	 1434997570934169600	10.53	.01	.0009491	1	95	84	88498
linkbelow	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
giveaway	 1434997570934169600	322.06	.04	.0001242	4	95	11	88498
immigration	 1434997570934169600	68.11	.01	.0001468	1	95	13	88498
opp	 1434997570934169600	2.80	.01	.0035594	1	95	315	88498
news	 1434997570934169600	11.73	.07	.0059662	7	95	528	88498
kjv	 1434997570934169600	156.25	.03	.0001920	3	95	17	88498
rhonj	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
idsillegal	 1434997570934169600	122.54	.09	.0007344	9	95	65	88498
truthbillboards	 1434997570934169600	153.19	.09	.0005875	9	95	52	88498
vegan	 1434997570934169600	4.68	.01	.0021356	1	95	189	88498
breath	 1434997570934169600	19.66	.01	.0005084	1	95	45	88498
life	 1434997570934169600	3.28	.01	.0030396	1	95	269	88498
legalnamefraud	 1434997570934169600	159.32	.09	.0005649	9	95	50	88498
warning	 1434997570934169600	63.25	.01	.0001581	1	95	14	88498
fineline	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
creation	 1434997570934169600	892.85	.01	.0000112	1	95	1	88498
law	 1434997570934169600	7.90	.01	.0012655	1	95	112	88498
god	 1434997570934169600	26.82	.02	.0007457	2	95	66	88498
bccrss	 1434997570934169600	98.33	.10	.0010169	10	95	90	88498
auspol	 1435023354872745985	23.27	.46	.0197631	6	13	1749	88498
auspol2022	 1435023354872745985	598.80	.23	.0003841	3	13	34	88498
ryanvotes	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
turnryanred	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
turnryanred	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
auspol	 1435023354872745985	23.27	.46	.0197631	6	13	1749	88498
auspol2022	 1435023354872745985	598.80	.23	.0003841	3	13	34	88498
ryanvotes	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
auspol	 1435023354872745985	23.27	.46	.0197631	6	13	1749	88498
alboforpm	 1435023354872745985	37.77	.07	.0018531	1	13	164	88498
auspol2022	 1435023354872745985	598.80	.23	.0003841	3	13	34	88498
ryanvotes	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
turnryanred	 1435023354872745985	6804.73	.23	.0000338	3	13	3	88498
2022newyear	 1436093042	2666.66	.06	.0000225	1	16	2	88498
womensrightsarehumanrights	 1436093042	1772.52	.12	.0000677	2	16	6	88498
amendment97za	 1436093042	5357.14	.06	.0000112	1	16	1	88498
keepprisonssingleuuuuuu	 1436093042	817.43	.12	.0001468	2	16	13	88498
keepprisonssingleuuuuuu	 1436093042	817.43	.12	.0001468	2	16	13	88498
saraheverard	 1436093042	2666.66	.06	.0000225	1	16	2	88498
r4today	 1436093042	181.03	.18	.0009943	3	16	88	88498
stonewalllaw	 1436093042	5333.33	.12	.0000225	2	16	2	88498
womensrightsarehumanrights	 1436093042	1772.52	.12	.0000677	2	16	6	88498
nodebate	 1436093042	759.49	.06	.0000790	1	16	7	88498
r4today	 1436093042	181.03	.18	.0009943	3	16	88	88498
uuuuuumatters	 1436093042	482.89	.12	.0002485	2	16	22	88498
stonewalllaw	 1436093042	5333.33	.12	.0000225	2	16	2	88498
r4today	 1436093042	181.03	.18	.0009943	3	16	88	88498
forstatertribunal	 1436093042	442.80	.06	.0001355	1	16	12	88498
uuuuuumatters	 1436093042	482.89	.12	.0002485	2	16	22	88498
worldwaterday	 14361155	3550.29	.12	.0000338	1	8	3	88498
oscarnoms	 14361155	5333.33	.12	.0000225	1	8	2	88498
withrefugees	 14361155	625.00	.12	.0001920	1	8	17	88498
oscars	 14361155	75.85	.12	.0015819	1	8	140	88498
syria	 14361155	114.19	.12	.0010508	1	8	93	88498
worldhealthday	 14361155	1772.52	.12	.0000677	1	8	6	88498
covid19	 14361155	4.09	.12	.0292887	1	8	2592	88498
yemencantwait	 14361155	1062.88	.12	.0001129	1	8	10	88498
istandwithlisa	 1437645763564253185	2304.96	.13	.0000564	2	15	5	88498
safeedforall	 1437645763564253185	156.20	.06	.0003841	1	15	34	88498
zeeocovid	 1437645763564253185	5357.14	.06	.0000112	1	15	1	88498
sittingducks2022	 1437645763564253185	5357.14	.06	.0000112	1	15	1	88498
istandwithlisa	 1437645763564253185	2304.96	.13	.0000564	2	15	5	88498
zerocovid	 1437645763564253185	100.20	.06	.0005988	1	15	53	88498
covidisairborne	 1437645763564253185	16.49	.06	.0036385	1	15	322	88498
sittingducks	 1437645763564253185	822.26	.13	.0001581	2	15	14	88498
nowar	 1437645763564253185	110.09	.26	.0023616	4	15	209	88498
ukrainerussia	 1437645763564253185	8.45	.06	.0070962	1	15	628	88498
russiaukraineconflict	 1437645763564253185	100.20	.06	.0005988	1	15	53	88498
nowar	 1437645763564253185	110.09	.26	.0023616	4	15	209	88498
nowarwithrussia	 1437645763564253185	130.74	.13	.0009943	2	15	88	88498
russiaukrainewar	 1437645763564253185	32.57	.06	.0018418	1	15	163	88498
nowarwithrussia	 1437645763564253185	130.74	.13	.0009943	2	15	88	88498
nswpol	 1438310422193459205	50.10	.03	.0005988	1	26	53	88498
nswtrains	 1438310422193459205	1333.33	.03	.0000225	1	26	2	88498
ukraine	 1438310422193459205	2.97	.26	.0874031	7	26	7735	88498
russia	 1438310422193459205	4.72	.23	.0486790	6	26	4308	88498
ukrainerussiawar	 1438310422193459205	17.25	.07	.0040565	2	26	359	88498
auspol2022	 1438310422193459205	78.10	.03	.0003841	1	26	34	88498
perrottet	 1438310422193459205	1333.33	.03	.0000225	1	26	2	88498
lismorefloods	 1438310422193459205	166.02	.03	.0001807	1	26	16	88498
lismore	 1438310422193459205	182.24	.07	.0003841	2	26	34	88498
qanda	 1438310422193459205	84.86	.07	.0008248	2	26	73	88498
ukrainerussianwar	 1438310422193459205	16.28	.03	.0018418	1	26	163	88498
ukraine	 1438310422193459205	2.97	.26	.0874031	7	26	7735	88498
russia	 1438310422193459205	4.72	.23	.0486790	6	26	4308	88498
russianukrainianwar	 1438310422193459205	25.28	.03	.0011864	1	26	105	88498
ukrainerussiawar	 1438310422193459205	17.25	.07	.0040565	2	26	359	88498
ukrainewar	 1438310422193459205	6.73	.03	.0044520	1	26	394	88498
rrrrrrange	 1438310422193459205	89.78	.07	.0007796	2	26	69	88498
freerrrrrrange	 1438310422193459205	132.80	.03	.0002259	1	26	20	88498
auspol	 1438310422193459205	5.56	.11	.0197631	3	26	1749	88498
qanda	 1438310422193459205	84.86	.07	.0008248	2	26	73	88498
ukraine	 1438310422193459205	2.97	.26	.0874031	7	26	7735	88498
censorship	 1438310422193459205	379.74	.03	.0000790	1	26	7	88498
war	 1438310422193459205	7.95	.23	.0289272	6	26	2560	88498
nurses	 1438310422193459205	110.66	.03	.0002711	1	26	24	88498
floods	 1438310422193459205	73.75	.07	.0009491	2	26	84	88498
auspol	 1438310422193459205	5.56	.11	.0197631	3	26	1749	88498
โอห์มไง	 1438527367505330177	55.77	.15	.0026893	3	19	238	88498
ohmthitiwat	 1438527367505330177	54.62	.15	.0027458	3	19	243	88498
เจ้าแก้มก้อน	 1438527367505330177	54.78	.26	.0047458	5	19	420	88498
fluke_natouch	 1438527367505330177	56.53	.26	.0045989	5	19	407	88498
โอห์มฟลุ้ค	 1438527367505330177	24.04	.05	.0020791	1	19	184	88498
ohmfluke	 1438527367505330177	11.92	.05	.0041921	1	19	371	88498
โอห์มไง	 1438527367505330177	55.77	.15	.0026893	3	19	238	88498
ohmthitiwat	 1438527367505330177	54.62	.15	.0027458	3	19	243	88498
เจ้าแก้มก้อน	 1438527367505330177	54.78	.26	.0047458	5	19	420	88498
fluke_natouch	 1438527367505330177	56.53	.26	.0045989	5	19	407	88498
โอห์มไง	 1438527367505330177	55.77	.15	.0026893	3	19	238	88498
ohmthitiwat	 1438527367505330177	54.62	.15	.0027458	3	19	243	88498
เจ้าแก้มก้อน	 1438527367505330177	54.78	.26	.0047458	5	19	420	88498
fluke_natouch	 1438527367505330177	56.53	.26	.0045989	5	19	407	88498
เจ้าแก้มก้อน	 1438527367505330177	54.78	.26	.0047458	5	19	420	88498
fluke_natouch	 1438527367505330177	56.53	.26	.0045989	5	19	407	88498
sosatxloveat9	 1438527367505330177	316.25	.05	.0001581	1	19	14	88498
เจ้าแก้มก้อน	 1438527367505330177	54.78	.26	.0047458	5	19	420	88498
fluke_natouch	 1438527367505330177	56.53	.26	.0045989	5	19	407	88498
covid19ab	 1439329794735296515	288.26	1.00	.0034690	4	4	307	88498
covid19ab	 1439329794735296515	288.26	1.00	.0034690	4	4	307	88498
covid19ab	 1439329794735296515	288.26	1.00	.0034690	4	4	307	88498
covid19ab	 1439329794735296515	288.26	1.00	.0034690	4	4	307	88498
january6	 1440005875763236865	48.39	.07	.0014463	1	14	128	88498
republicanfascist	 1440005875763236865	6250.00	.07	.0000112	1	14	1	88498
scotus	 1440005875763236865	59.00	.07	.0011864	1	14	105	88498
freshresists	 1440005875763236865	505.78	.28	.0005536	4	14	49	88498
clarencethomasresign	 1440005875763236865	1241.13	.07	.0000564	1	14	5	88498
ukraine	 1440005875763236865	.80	.07	.0874031	1	14	7735	88498
stopputler	 1440005875763236865	6250.00	.07	.0000112	1	14	1	88498
freshresists	 1440005875763236865	505.78	.28	.0005536	4	14	49	88498
stopputinnow	 1440005875763236865	49.56	.07	.0014124	1	14	125	88498
stoprussianagression	 1440005875763236865	344.31	.07	.0002033	1	14	18	88498
voteblue	 1440005875763236865	70.00	.14	.0020000	2	14	177	88498
freshresists	 1440005875763236865	505.78	.28	.0005536	4	14	49	88498
voteblue	 1440005875763236865	70.00	.14	.0020000	2	14	177	88498
freshresists	 1440005875763236865	505.78	.28	.0005536	4	14	49	88498
education	 1440383378683875328	173.17	.09	.0005197	1	11	46	88498
omicron	 1440383378683875328	12.92	.09	.0069606	1	11	616	88498
schools	 1440383378683875328	45.77	.09	.0019661	1	11	174	88498
us	 1440383378683875328	1.63	.18	.1103301	2	11	9764	88498
nato	 1440383378683875328	12.88	.09	.0069832	1	11	618	88498
ww3	 1440383378683875328	99.56	.09	.0009039	1	11	80	88498
russia	 1440383378683875328	1.84	.09	.0486790	1	11	4308	88498
war	 1440383378683875328	3.11	.09	.0289272	1	11	2560	88498
covid19	 1440383378683875328	3.07	.09	.0292887	1	11	2592	88498
equality	 1440383378683875328	284.53	.09	.0003163	1	11	28	88498
socialism	 1440383378683875328	147.51	.09	.0006101	1	11	54	88498
tps4cameroon	 1441091024168783881	4899.64	.83	.0001694	5	6	15	88498
cameroon	 1441091024168783881	4659.83	1.00	.0002146	6	6	19	88498
tps4cameroon	 1441091024168783881	4899.64	.83	.0001694	5	6	15	88498
tps4cameroon	 1441091024168783881	4899.64	.83	.0001694	5	6	15	88498
tps4cameroon	 1441091024168783881	4899.64	.83	.0001694	5	6	15	88498
tps4cameroon	 1441091024168783881	4899.64	.83	.0001694	5	6	15	88498
january6th	 1441111022283079682	398.66	.50	.0012542	3	6	111	88498
january6th	 1441111022283079682	398.66	.50	.0012542	3	6	111	88498
january6th	 1441111022283079682	398.66	.50	.0012542	3	6	111	88498
jan6thcommittee	 1441111022283079682	1417.18	.16	.0001129	1	6	10	88498
topgun	 1441111022283079682	9763.31	.33	.0000338	2	6	3	88498
topgun	 1441111022283079682	9763.31	.33	.0000338	2	6	3	88498
dowehaveaproblem	 1441358322611802120	3278.68	1.00	.0003050	4	4	27	88498
dowehaveaproblem	 1441358322611802120	3278.68	1.00	.0003050	4	4	27	88498
dowehaveaproblem	 1441358322611802120	3278.68	1.00	.0003050	4	4	27	88498
dowehaveaproblem	 1441358322611802120	3278.68	1.00	.0003050	4	4	27	88498
ukrainian	 1441440479539826689	28.27	.17	.0060114	4	23	532	88498
sumy	 1441440479539826689	93.17	.04	.0004293	1	23	38	88498
russian	 1441440479539826689	8.17	.13	.0159099	3	23	1408	88498
ukraine	 1441440479539826689	4.46	.39	.0874031	9	23	7735	88498
russia	 1441440479539826689	5.34	.26	.0486790	6	23	4308	88498
ukrainerussianwar	 1441440479539826689	21.71	.04	.0018418	1	23	163	88498
ukraineunderattack	 1441440479539826689	18.82	.04	.0021243	1	23	188	88498
ukrainewar	 1441440479539826689	8.98	.04	.0044520	1	23	394	88498
russian	 1441440479539826689	8.17	.13	.0159099	3	23	1408	88498
kyiv	 1441440479539826689	7.05	.04	.0056724	1	23	502	88498
ukrainian	 1441440479539826689	28.27	.17	.0060114	4	23	532	88498
ukrainian	 1441440479539826689	28.27	.17	.0060114	4	23	532	88498
russia	 1441440479539826689	5.34	.26	.0486790	6	23	4308	88498
ukraine	 1441440479539826689	4.46	.39	.0874031	9	23	7735	88498
